MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
25,06/16/2024,06/22/2024,60657,1,2024-25-60657,POINT (-87.658216 41.939715)
25,06/16/2024,06/22/2024,60625,1,2024-25-60625,POINT (-87.701816 41.971155)
25,06/16/2024,06/22/2024,60608,1,2024-25-60608,POINT (-87.670366 41.849879)
25,06/16/2024,06/22/2024,60642,2,2024-25-60642,POINT (-87.657821 41.899935)
25,06/16/2024,06/22/2024,60612,1,2024-25-60612,POINT (-87.687011 41.88004)
25,06/16/2024,06/22/2024,60617,2,2024-25-60617,POINT (-87.556897 41.721257)
25,06/16/2024,06/22/2024,60646,1,2024-25-60646,POINT (-87.761826 41.993931)
25,06/16/2024,06/22/2024,60633,1,2024-25-60633,POINT (-87.556037 41.653147)
25,06/16/2024,06/22/2024,60653,1,2024-25-60653,POINT (-87.611244 41.819261)
25,06/16/2024,06/22/2024,60620,1,2024-25-60620,POINT (-87.651656 41.740873)
25,06/16/2024,06/22/2024,60603,1,2024-25-60603,POINT (-87.625473 41.880112)
25,06/16/2024,06/22/2024,60628,1,2024-25-60628,POINT (-87.621537 41.694192)
13,03/24/2024,03/30/2024,60653,10,2024-13-60653,POINT (-87.611244 41.819261)
13,03/24/2024,03/30/2024,60633,10,2024-13-60633,POINT (-87.556037 41.653147)
13,03/24/2024,03/30/2024,60657,1,2024-13-60657,POINT (-87.658216 41.939715)
13,03/24/2024,03/30/2024,60638,8,2024-13-60638,POINT (-87.771902 41.787032)
13,03/24/2024,03/30/2024,60632,6,2024-13-60632,POINT (-87.711251 41.810038)
13,03/24/2024,03/30/2024,60645,5,2024-13-60645,POINT (-87.695049 42.008927)
13,03/24/2024,03/30/2024,60707,5,2024-13-60707,POINT (-87.808283 41.921777)
13,03/24/2024,03/30/2024,60626,4,2024-13-60626,POINT (-87.669834 42.009469)
13,03/24/2024,03/30/2024,60641,3,2024-13-60641,POINT (-87.746791 41.946682)
13,03/24/2024,03/30/2024,60646,1,2024-13-60646,POINT (-87.761826 41.993931)
13,03/24/2024,03/30/2024,60637,8,2024-13-60637,POINT (-87.604053 41.780991)
13,03/24/2024,03/30/2024,60652,7,2024-13-60652,POINT (-87.714238 41.745398)
13,03/24/2024,03/30/2024,60656,5,2024-13-60656,POINT (-87.817934 41.974566)
13,03/24/2024,03/30/2024,60647,4,2024-13-60647,POINT (-87.701101 41.921058)
13,03/24/2024,03/30/2024,60628,5,2024-13-60628,POINT (-87.621537 41.694192)
25,06/16/2024,06/22/2024,60656,3,2024-25-60656,POINT (-87.817934 41.974566)
25,06/16/2024,06/22/2024,60624,2,2024-25-60624,POINT (-87.722735 41.879417)
25,06/16/2024,06/22/2024,60641,1,2024-25-60641,POINT (-87.746791 41.946682)
25,06/16/2024,06/22/2024,60613,1,2024-25-60613,POINT (-87.661343 41.953742)
25,06/16/2024,06/22/2024,60607,3,2024-25-60607,POINT (-87.652727 41.876104)
25,06/16/2024,06/22/2024,60637,1,2024-25-60637,POINT (-87.604053 41.780991)
25,06/16/2024,06/22/2024,60629,1,2024-25-60629,POINT (-87.711565 41.777061)
25,06/16/2024,06/22/2024,60647,1,2024-25-60647,POINT (-87.701101 41.921058)
13,03/24/2024,03/30/2024,60617,6,2024-13-60617,POINT (-87.556897 41.721257)
13,03/24/2024,03/30/2024,60621,10,2024-13-60621,POINT (-87.638812 41.776931)
13,03/24/2024,03/30/2024,60604,1,2024-13-60604,POINT (-87.629029 41.878153)
13,03/24/2024,03/30/2024,60611,1,2024-13-60611,POINT (-87.620291 41.894734)
13,03/24/2024,03/30/2024,60612,2,2024-13-60612,POINT (-87.687011 41.88004)
13,03/24/2024,03/30/2024,60616,7,2024-13-60616,POINT (-87.629531 41.844869)
13,03/24/2024,03/30/2024,60620,6,2024-13-60620,POINT (-87.651656 41.740873)
13,03/24/2024,03/30/2024,60603,1,2024-13-60603,POINT (-87.625473 41.880112)
13,03/24/2024,03/30/2024,60608,5,2024-13-60608,POINT (-87.670366 41.849879)
13,03/24/2024,03/30/2024,60613,4,2024-13-60613,POINT (-87.661343 41.953742)
13,03/24/2024,03/30/2024,60607,4,2024-13-60607,POINT (-87.652727 41.876104)
13,03/24/2024,03/30/2024,60642,5,2024-13-60642,POINT (-87.657821 41.899935)
13,03/24/2024,03/30/2024,60827,9,2024-13-60827,POINT (-87.633087 41.650765)
13,03/24/2024,03/30/2024,60629,5,2024-13-60629,POINT (-87.711565 41.777061)
13,03/24/2024,03/30/2024,60623,8,2024-13-60623,POINT (-87.717446 41.850321)
13,03/24/2024,03/30/2024,60640,3,2024-13-60640,POINT (-87.662232 41.971888)
13,03/24/2024,03/30/2024,60655,1,2024-13-60655,POINT (-87.701434 41.696456)
13,03/24/2024,03/30/2024,60619,4,2024-13-60619,POINT (-87.60569 41.744737)
13,03/24/2024,03/30/2024,60636,8,2024-13-60636,POINT (-87.668597 41.77599)
13,03/24/2024,03/30/2024,60609,5,2024-13-60609,POINT (-87.653382 41.812017)
13,03/24/2024,03/30/2024,60614,3,2024-13-60614,POINT (-87.652064 41.922605)
13,03/24/2024,03/30/2024,60643,3,2024-13-60643,POINT (-87.662381 41.700445)
13,03/24/2024,03/30/2024,60602,1,2024-13-60602,POINT (-87.628309 41.883136)
13,03/24/2024,03/30/2024,60624,10,2024-13-60624,POINT (-87.722735 41.879417)
13,03/24/2024,03/30/2024,60630,10,2024-13-60630,POINT (-87.759611 41.971261)
13,03/24/2024,03/30/2024,60661,10,2024-13-60661,POINT (-87.644283 41.882786)
13,03/24/2024,03/30/2024,60606,1,2024-13-60606,POINT (-87.63676 41.882634)
13,03/24/2024,03/30/2024,60634,7,2024-13-60634,POINT (-87.797373 41.944967)
13,03/24/2024,03/30/2024,60659,9,2024-13-60659,POINT (-87.703266 41.990803)
13,03/24/2024,03/30/2024,60622,3,2024-13-60622,POINT (-87.681818 41.902762)
13,03/24/2024,03/30/2024,60639,7,2024-13-60639,POINT (-87.75531 41.920609)
13,03/24/2024,03/30/2024,60654,5,2024-13-60654,POINT (-87.636354 41.892485)
13,03/24/2024,03/30/2024,60618,4,2024-13-60618,POINT (-87.703343 41.946699)
13,03/24/2024,03/30/2024,60631,1,2024-13-60631,POINT (-87.813371 41.995019)
13,03/24/2024,03/30/2024,60651,5,2024-13-60651,POINT (-87.741017 41.901964)
13,03/24/2024,03/30/2024,60615,5,2024-13-60615,POINT (-87.602725 41.801993)
13,03/24/2024,03/30/2024,60610,2,2024-13-60610,POINT (-87.63581 41.90455)
13,03/24/2024,03/30/2024,60644,10,2024-13-60644,POINT (-87.756863 41.881113)
13,03/24/2024,03/30/2024,60666,1,2024-13-60666,POINT (-87.896371 41.979511)
13,03/24/2024,03/30/2024,60601,5,2024-13-60601,POINT (-87.622844 41.886262)
13,03/24/2024,03/30/2024,60605,3,2024-13-60605,POINT (-87.623449 41.867824)
13,03/24/2024,03/30/2024,60660,1,2024-13-60660,POINT (-87.666362 41.991062)
13,03/24/2024,03/30/2024,60649,10,2024-13-60649,POINT (-87.571522 41.762202)
11,03/10/2024,03/16/2024,60620,10,2024-11-60620,POINT (-87.651656 41.740873)
12,03/17/2024,03/23/2024,60621,7,2024-12-60621,POINT (-87.638812 41.776931)
13,03/24/2024,03/30/2024,60625,5,2024-13-60625,POINT (-87.701816 41.971155)
26,06/23/2024,06/29/2024,60601,1,2024-26-60601,POINT (-87.622844 41.886262)
20,05/12/2024,05/18/2024,60656,5,2024-20-60656,POINT (-87.817934 41.974566)
20,05/12/2024,05/18/2024,60666,1,2024-20-60666,POINT (-87.896371 41.979511)
20,05/12/2024,05/18/2024,60657,1,2024-20-60657,POINT (-87.658216 41.939715)
20,05/12/2024,05/18/2024,60652,6,2024-20-60652,POINT (-87.714238 41.745398)
20,05/12/2024,05/18/2024,60651,4,2024-20-60651,POINT (-87.741017 41.901964)
20,05/12/2024,05/18/2024,60661,10,2024-20-60661,POINT (-87.644283 41.882786)
20,05/12/2024,05/18/2024,60653,4,2024-20-60653,POINT (-87.611244 41.819261)
20,05/12/2024,05/18/2024,60659,2,2024-20-60659,POINT (-87.703266 41.990803)
20,05/12/2024,05/18/2024,60827,1,2024-20-60827,POINT (-87.633087 41.650765)
20,05/12/2024,05/18/2024,60649,7,2024-20-60649,POINT (-87.571522 41.762202)
20,05/12/2024,05/18/2024,60654,1,2024-20-60654,POINT (-87.636354 41.892485)
20,05/12/2024,05/18/2024,60660,1,2024-20-60660,POINT (-87.666362 41.991062)
20,05/12/2024,05/18/2024,60707,4,2024-20-60707,POINT (-87.808283 41.921777)
20,05/12/2024,05/18/2024,60647,1,2024-20-60647,POINT (-87.701101 41.921058)
20,05/12/2024,05/18/2024,60655,1,2024-20-60655,POINT (-87.701434 41.696456)
14,03/31/2024,04/06/2024,60661,1,2024-14-60661,POINT (-87.644283 41.882786)
14,03/31/2024,04/06/2024,60827,1,2024-14-60827,POINT (-87.633087 41.650765)
14,03/31/2024,04/06/2024,60707,4,2024-14-60707,POINT (-87.808283 41.921777)
14,03/31/2024,04/06/2024,60666,10,2024-14-60666,POINT (-87.896371 41.979511)
20,05/12/2024,05/18/2024,60620,2,2024-20-60620,POINT (-87.651656 41.740873)
20,05/12/2024,05/18/2024,60641,2,2024-20-60641,POINT (-87.746791 41.946682)
20,05/12/2024,05/18/2024,60607,2,2024-20-60607,POINT (-87.652727 41.876104)
20,05/12/2024,05/18/2024,60603,1,2024-20-60603,POINT (-87.625473 41.880112)
20,05/12/2024,05/18/2024,60646,1,2024-20-60646,POINT (-87.761826 41.993931)
20,05/12/2024,05/18/2024,60608,4,2024-20-60608,POINT (-87.670366 41.849879)
20,05/12/2024,05/18/2024,60630,1,2024-20-60630,POINT (-87.759611 41.971261)
20,05/12/2024,05/18/2024,60637,3,2024-20-60637,POINT (-87.604053 41.780991)
20,05/12/2024,05/18/2024,60612,2,2024-20-60612,POINT (-87.687011 41.88004)
20,05/12/2024,05/18/2024,60642,1,2024-20-60642,POINT (-87.657821 41.899935)
20,05/12/2024,05/18/2024,60625,1,2024-20-60625,POINT (-87.701816 41.971155)
20,05/12/2024,05/18/2024,60611,2,2024-20-60611,POINT (-87.620291 41.894734)
20,05/12/2024,05/18/2024,60638,3,2024-20-60638,POINT (-87.771902 41.787032)
20,05/12/2024,05/18/2024,60621,3,2024-20-60621,POINT (-87.638812 41.776931)
20,05/12/2024,05/18/2024,60645,1,2024-20-60645,POINT (-87.695049 42.008927)
20,05/12/2024,05/18/2024,60616,5,2024-20-60616,POINT (-87.629531 41.844869)
20,05/12/2024,05/18/2024,60604,10,2024-20-60604,POINT (-87.629029 41.878153)
20,05/12/2024,05/18/2024,60629,4,2024-20-60629,POINT (-87.711565 41.777061)
20,05/12/2024,05/18/2024,60624,3,2024-20-60624,POINT (-87.722735 41.879417)
20,05/12/2024,05/18/2024,60615,4,2024-20-60615,POINT (-87.602725 41.801993)
20,05/12/2024,05/18/2024,60610,1,2024-20-60610,POINT (-87.63581 41.90455)
20,05/12/2024,05/18/2024,60622,1,2024-20-60622,POINT (-87.681818 41.902762)
20,05/12/2024,05/18/2024,60605,1,2024-20-60605,POINT (-87.623449 41.867824)
20,05/12/2024,05/18/2024,60639,2,2024-20-60639,POINT (-87.75531 41.920609)
20,05/12/2024,05/18/2024,60633,10,2024-20-60633,POINT (-87.556037 41.653147)
20,05/12/2024,05/18/2024,60628,2,2024-20-60628,POINT (-87.621537 41.694192)
20,05/12/2024,05/18/2024,60644,2,2024-20-60644,POINT (-87.756863 41.881113)
20,05/12/2024,05/18/2024,60617,3,2024-20-60617,POINT (-87.556897 41.721257)
20,05/12/2024,05/18/2024,60632,4,2024-20-60632,POINT (-87.711251 41.810038)
20,05/12/2024,05/18/2024,60614,1,2024-20-60614,POINT (-87.652064 41.922605)
20,05/12/2024,05/18/2024,60601,1,2024-20-60601,POINT (-87.622844 41.886262)
20,05/12/2024,05/18/2024,60618,3,2024-20-60618,POINT (-87.703343 41.946699)
20,05/12/2024,05/18/2024,60623,3,2024-20-60623,POINT (-87.717446 41.850321)
20,05/12/2024,05/18/2024,60640,1,2024-20-60640,POINT (-87.662232 41.971888)
20,05/12/2024,05/18/2024,60606,1,2024-20-60606,POINT (-87.63676 41.882634)
20,05/12/2024,05/18/2024,60626,4,2024-20-60626,POINT (-87.669834 42.009469)
20,05/12/2024,05/18/2024,60609,4,2024-20-60609,POINT (-87.653382 41.812017)
20,05/12/2024,05/18/2024,60634,1,2024-20-60634,POINT (-87.797373 41.944967)
20,05/12/2024,05/18/2024,60602,1,2024-20-60602,POINT (-87.628309 41.883136)
20,05/12/2024,05/18/2024,60631,1,2024-20-60631,POINT (-87.813371 41.995019)
20,05/12/2024,05/18/2024,60619,1,2024-20-60619,POINT (-87.60569 41.744737)
20,05/12/2024,05/18/2024,60613,1,2024-20-60613,POINT (-87.661343 41.953742)
20,05/12/2024,05/18/2024,60636,2,2024-20-60636,POINT (-87.668597 41.77599)
20,05/12/2024,05/18/2024,60643,4,2024-20-60643,POINT (-87.662381 41.700445)
14,03/31/2024,04/06/2024,60615,3,2024-14-60615,POINT (-87.602725 41.801993)
14,03/31/2024,04/06/2024,60651,2,2024-14-60651,POINT (-87.741017 41.901964)
14,03/31/2024,04/06/2024,60636,4,2024-14-60636,POINT (-87.668597 41.77599)
14,03/31/2024,04/06/2024,60602,1,2024-14-60602,POINT (-87.628309 41.883136)
14,03/31/2024,04/06/2024,60641,3,2024-14-60641,POINT (-87.746791 41.946682)
14,03/31/2024,04/06/2024,60603,1,2024-14-60603,POINT (-87.625473 41.880112)
14,03/31/2024,04/06/2024,60624,4,2024-14-60624,POINT (-87.722735 41.879417)
14,03/31/2024,04/06/2024,60656,7,2024-14-60656,POINT (-87.817934 41.974566)
14,03/31/2024,04/06/2024,60631,1,2024-14-60631,POINT (-87.813371 41.995019)
14,03/31/2024,04/06/2024,60607,4,2024-14-60607,POINT (-87.652727 41.876104)
14,03/31/2024,04/06/2024,60621,5,2024-14-60621,POINT (-87.638812 41.776931)
14,03/31/2024,04/06/2024,60606,2,2024-14-60606,POINT (-87.63676 41.882634)
14,03/31/2024,04/06/2024,60632,6,2024-14-60632,POINT (-87.711251 41.810038)
14,03/31/2024,04/06/2024,60652,5,2024-14-60652,POINT (-87.714238 41.745398)
14,03/31/2024,04/06/2024,60616,6,2024-14-60616,POINT (-87.629531 41.844869)
14,03/31/2024,04/06/2024,60640,3,2024-14-60640,POINT (-87.662232 41.971888)
14,03/31/2024,04/06/2024,60611,1,2024-14-60611,POINT (-87.620291 41.894734)
14,03/31/2024,04/06/2024,60660,1,2024-14-60660,POINT (-87.666362 41.991062)
14,03/31/2024,04/06/2024,60623,6,2024-14-60623,POINT (-87.717446 41.850321)
14,03/31/2024,04/06/2024,60644,4,2024-14-60644,POINT (-87.756863 41.881113)
14,03/31/2024,04/06/2024,60655,6,2024-14-60655,POINT (-87.701434 41.696456)
14,03/31/2024,04/06/2024,60610,3,2024-14-60610,POINT (-87.63581 41.90455)
14,03/31/2024,04/06/2024,60605,1,2024-14-60605,POINT (-87.623449 41.867824)
14,03/31/2024,04/06/2024,60617,5,2024-14-60617,POINT (-87.556897 41.721257)
14,03/31/2024,04/06/2024,60633,6,2024-14-60633,POINT (-87.556037 41.653147)
14,03/31/2024,04/06/2024,60622,6,2024-14-60622,POINT (-87.681818 41.902762)
14,03/31/2024,04/06/2024,60646,1,2024-14-60646,POINT (-87.761826 41.993931)
14,03/31/2024,04/06/2024,60653,5,2024-14-60653,POINT (-87.611244 41.819261)
14,03/31/2024,04/06/2024,60639,5,2024-14-60639,POINT (-87.75531 41.920609)
14,03/31/2024,04/06/2024,60659,10,2024-14-60659,POINT (-87.703266 41.990803)
14,03/31/2024,04/06/2024,60626,6,2024-14-60626,POINT (-87.669834 42.009469)
14,03/31/2024,04/06/2024,60609,9,2024-14-60609,POINT (-87.653382 41.812017)
14,03/31/2024,04/06/2024,60643,1,2024-14-60643,POINT (-87.662381 41.700445)
14,03/31/2024,04/06/2024,60613,4,2024-14-60613,POINT (-87.661343 41.953742)
14,03/31/2024,04/06/2024,60618,4,2024-14-60618,POINT (-87.703343 41.946699)
14,03/31/2024,04/06/2024,60647,4,2024-14-60647,POINT (-87.701101 41.921058)
14,03/31/2024,04/06/2024,60634,5,2024-14-60634,POINT (-87.797373 41.944967)
14,03/31/2024,04/06/2024,60654,4,2024-14-60654,POINT (-87.636354 41.892485)
14,03/31/2024,04/06/2024,60601,1,2024-14-60601,POINT (-87.622844 41.886262)
14,03/31/2024,04/06/2024,60604,1,2024-14-60604,POINT (-87.629029 41.878153)
14,03/31/2024,04/06/2024,60629,7,2024-14-60629,POINT (-87.711565 41.777061)
14,03/31/2024,04/06/2024,60657,1,2024-14-60657,POINT (-87.658216 41.939715)
14,03/31/2024,04/06/2024,60625,7,2024-14-60625,POINT (-87.701816 41.971155)
14,03/31/2024,04/06/2024,60628,5,2024-14-60628,POINT (-87.621537 41.694192)
14,03/31/2024,04/06/2024,60642,2,2024-14-60642,POINT (-87.657821 41.899935)
14,03/31/2024,04/06/2024,60614,1,2024-14-60614,POINT (-87.652064 41.922605)
14,03/31/2024,04/06/2024,60608,3,2024-14-60608,POINT (-87.670366 41.849879)
14,03/31/2024,04/06/2024,60638,7,2024-14-60638,POINT (-87.771902 41.787032)
14,03/31/2024,04/06/2024,60630,5,2024-14-60630,POINT (-87.759611 41.971261)
14,03/31/2024,04/06/2024,60649,5,2024-14-60649,POINT (-87.571522 41.762202)
21,05/19/2024,05/25/2024,60666,1,2024-21-60666,POINT (-87.896371 41.979511)
21,05/19/2024,05/25/2024,60656,4,2024-21-60656,POINT (-87.817934 41.974566)
21,05/19/2024,05/25/2024,60827,2,2024-21-60827,POINT (-87.633087 41.650765)
21,05/19/2024,05/25/2024,60655,1,2024-21-60655,POINT (-87.701434 41.696456)
21,05/19/2024,05/25/2024,60660,1,2024-21-60660,POINT (-87.666362 41.991062)
14,03/31/2024,04/06/2024,60619,8,2024-14-60619,POINT (-87.60569 41.744737)
21,05/19/2024,05/25/2024,60654,1,2024-21-60654,POINT (-87.636354 41.892485)
21,05/19/2024,05/25/2024,60659,4,2024-21-60659,POINT (-87.703266 41.990803)
21,05/19/2024,05/25/2024,60661,1,2024-21-60661,POINT (-87.644283 41.882786)
21,05/19/2024,05/25/2024,60653,2,2024-21-60653,POINT (-87.611244 41.819261)
21,05/19/2024,05/25/2024,60657,1,2024-21-60657,POINT (-87.658216 41.939715)
27,06/30/2024,07/06/2024,60661,7,2024-27-60661,POINT (-87.644283 41.882786)
27,06/30/2024,07/06/2024,60641,1,2024-27-60641,POINT (-87.746791 41.946682)
27,06/30/2024,07/06/2024,60645,1,2024-27-60645,POINT (-87.695049 42.008927)
27,06/30/2024,07/06/2024,60640,1,2024-27-60640,POINT (-87.662232 41.971888)
46,11/10/2019,11/16/2019,60618,3,2019-46-60618,POINT (-87.703343 41.946699)
27,06/30/2024,07/06/2024,60654,1,2024-27-60654,POINT (-87.636354 41.892485)
27,06/30/2024,07/06/2024,60634,2,2024-27-60634,POINT (-87.797373 41.944967)
27,06/30/2024,07/06/2024,60649,1,2024-27-60649,POINT (-87.571522 41.762202)
27,06/30/2024,07/06/2024,60655,1,2024-27-60655,POINT (-87.701434 41.696456)
27,06/30/2024,07/06/2024,60644,1,2024-27-60644,POINT (-87.756863 41.881113)
27,06/30/2024,07/06/2024,60660,1,2024-27-60660,POINT (-87.666362 41.991062)
27,06/30/2024,07/06/2024,60827,1,2024-27-60827,POINT (-87.633087 41.650765)
27,06/30/2024,07/06/2024,60656,1,2024-27-60656,POINT (-87.817934 41.974566)
27,06/30/2024,07/06/2024,60636,1,2024-27-60636,POINT (-87.668597 41.77599)
21,05/19/2024,05/25/2024,60707,2,2024-21-60707,POINT (-87.808283 41.921777)
21,05/19/2024,05/25/2024,60611,1,2024-21-60611,POINT (-87.620291 41.894734)
21,05/19/2024,05/25/2024,60645,1,2024-21-60645,POINT (-87.695049 42.008927)
21,05/19/2024,05/25/2024,60631,1,2024-21-60631,POINT (-87.813371 41.995019)
21,05/19/2024,05/25/2024,60637,4,2024-21-60637,POINT (-87.604053 41.780991)
21,05/19/2024,05/25/2024,60620,1,2024-21-60620,POINT (-87.651656 41.740873)
21,05/19/2024,05/25/2024,60652,2,2024-21-60652,POINT (-87.714238 41.745398)
21,05/19/2024,05/25/2024,60626,1,2024-21-60626,POINT (-87.669834 42.009469)
21,05/19/2024,05/25/2024,60603,1,2024-21-60603,POINT (-87.625473 41.880112)
21,05/19/2024,05/25/2024,60632,1,2024-21-60632,POINT (-87.711251 41.810038)
21,05/19/2024,05/25/2024,60616,4,2024-21-60616,POINT (-87.629531 41.844869)
21,05/19/2024,05/25/2024,60602,1,2024-21-60602,POINT (-87.628309 41.883136)
21,05/19/2024,05/25/2024,60628,1,2024-21-60628,POINT (-87.621537 41.694192)
21,05/19/2024,05/25/2024,60646,1,2024-21-60646,POINT (-87.761826 41.993931)
21,05/19/2024,05/25/2024,60612,2,2024-21-60612,POINT (-87.687011 41.88004)
21,05/19/2024,05/25/2024,60636,1,2024-21-60636,POINT (-87.668597 41.77599)
21,05/19/2024,05/25/2024,60607,1,2024-21-60607,POINT (-87.652727 41.876104)
21,05/19/2024,05/25/2024,60641,3,2024-21-60641,POINT (-87.746791 41.946682)
21,05/19/2024,05/25/2024,60619,2,2024-21-60619,POINT (-87.60569 41.744737)
21,05/19/2024,05/25/2024,60640,2,2024-21-60640,POINT (-87.662232 41.971888)
21,05/19/2024,05/25/2024,60615,6,2024-21-60615,POINT (-87.602725 41.801993)
21,05/19/2024,05/25/2024,60651,3,2024-21-60651,POINT (-87.741017 41.901964)
21,05/19/2024,05/25/2024,60606,6,2024-21-60606,POINT (-87.63676 41.882634)
21,05/19/2024,05/25/2024,60601,4,2024-21-60601,POINT (-87.622844 41.886262)
21,05/19/2024,05/25/2024,60613,3,2024-21-60613,POINT (-87.661343 41.953742)
21,05/19/2024,05/25/2024,60629,3,2024-21-60629,POINT (-87.711565 41.777061)
21,05/19/2024,05/25/2024,60623,1,2024-21-60623,POINT (-87.717446 41.850321)
21,05/19/2024,05/25/2024,60618,1,2024-21-60618,POINT (-87.703343 41.946699)
21,05/19/2024,05/25/2024,60642,2,2024-21-60642,POINT (-87.657821 41.899935)
21,05/19/2024,05/25/2024,60647,2,2024-21-60647,POINT (-87.701101 41.921058)
21,05/19/2024,05/25/2024,60634,3,2024-21-60634,POINT (-87.797373 41.944967)
21,05/19/2024,05/25/2024,60608,3,2024-21-60608,POINT (-87.670366 41.849879)
21,05/19/2024,05/25/2024,60622,1,2024-21-60622,POINT (-87.681818 41.902762)
21,05/19/2024,05/25/2024,60605,1,2024-21-60605,POINT (-87.623449 41.867824)
21,05/19/2024,05/25/2024,60639,3,2024-21-60639,POINT (-87.75531 41.920609)
21,05/19/2024,05/25/2024,60609,1,2024-21-60609,POINT (-87.653382 41.812017)
21,05/19/2024,05/25/2024,60614,1,2024-21-60614,POINT (-87.652064 41.922605)
21,05/19/2024,05/25/2024,60643,1,2024-21-60643,POINT (-87.662381 41.700445)
21,05/19/2024,05/25/2024,60630,4,2024-21-60630,POINT (-87.759611 41.971261)
21,05/19/2024,05/25/2024,60649,1,2024-21-60649,POINT (-87.571522 41.762202)
21,05/19/2024,05/25/2024,60617,1,2024-21-60617,POINT (-87.556897 41.721257)
21,05/19/2024,05/25/2024,60624,1,2024-21-60624,POINT (-87.722735 41.879417)
21,05/19/2024,05/25/2024,60638,2,2024-21-60638,POINT (-87.771902 41.787032)
21,05/19/2024,05/25/2024,60610,1,2024-21-60610,POINT (-87.63581 41.90455)
21,05/19/2024,05/25/2024,60604,1,2024-21-60604,POINT (-87.629029 41.878153)
21,05/19/2024,05/25/2024,60625,1,2024-21-60625,POINT (-87.701816 41.971155)
21,05/19/2024,05/25/2024,60644,2,2024-21-60644,POINT (-87.756863 41.881113)
21,05/19/2024,05/25/2024,60633,2,2024-21-60633,POINT (-87.556037 41.653147)
26,06/23/2024,06/29/2024,60614,1,2024-26-60614,POINT (-87.652064 41.922605)
27,06/30/2024,07/06/2024,60624,1,2024-27-60624,POINT (-87.722735 41.879417)
26,06/23/2024,06/29/2024,60649,1,2024-26-60649,POINT (-87.571522 41.762202)
26,06/23/2024,06/29/2024,60634,1,2024-26-60634,POINT (-87.797373 41.944967)
27,06/30/2024,07/06/2024,60601,1,2024-27-60601,POINT (-87.622844 41.886262)
27,06/30/2024,07/06/2024,60606,3,2024-27-60606,POINT (-87.63676 41.882634)
27,06/30/2024,07/06/2024,60629,1,2024-27-60629,POINT (-87.711565 41.777061)
26,06/23/2024,06/29/2024,60660,1,2024-26-60660,POINT (-87.666362 41.991062)
27,06/30/2024,07/06/2024,60611,1,2024-27-60611,POINT (-87.620291 41.894734)
26,06/23/2024,06/29/2024,60640,1,2024-26-60640,POINT (-87.662232 41.971888)
26,06/23/2024,06/29/2024,60602,1,2024-26-60602,POINT (-87.628309 41.883136)
26,06/23/2024,06/29/2024,60623,1,2024-26-60623,POINT (-87.717446 41.850321)
26,06/23/2024,06/29/2024,60655,1,2024-26-60655,POINT (-87.701434 41.696456)
27,06/30/2024,07/06/2024,60607,1,2024-27-60607,POINT (-87.652727 41.876104)
26,06/23/2024,06/29/2024,60630,1,2024-26-60630,POINT (-87.759611 41.971261)
26,06/23/2024,06/29/2024,60606,1,2024-26-60606,POINT (-87.63676 41.882634)
